id,stem,choices,correctKey,rationale,module,topic,skillArea,sourceType,locale,published,sourcePdf,solutionPdf,itemIndex
bank-cielene-2-t2-39-9518748eea,K trom zo štyroch možností možno pridať rovnakú predponu. Pri ktorom z uvedených slov pôjde o inú predponu ako pri ostatných troch?,A. -presor|B. -centračný|C. -federácia|D. -text,A,"A – predpona kom -, B, C, D – prepona kon -",M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,39
bank-cielene-2-t2-40-9a27c34dbc,"Do troch možností je možné doplniť tri rovnaké samohlásky tak, aby vzniklo zmysluplné slovo (podstatné meno v N sg.). V ktorej možnosti to nie je možné?",A. ZDB|B. DRD|C. KMNT|D. DBRT,C,"Trojica O -O-A. A – ozdoba, B – odroda, C – komnata, D – dobrota",M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,40
bank-t3-01-6cf9ccbb8f,"Margaréta vytvára výzdobu zo špagátov. Rozuzľuje dva špagáty – modrý (M) a zelený (Z). Platí vzťah: M = 0,5 x Z Ktoré z nasledujúcich tvrdení vyplýva z uvedeného vzťahu?",A. Zelený špagát je dvakrát dlhší než modrý špagát|B. Modrý špagát je dvakrát tak dlhý než zelený špagát|C. Zelený špagát je dvakrát kratší než modrý|D. Dĺžka modrého špagátu je pätinou zeleného špagátu,A,"Skúsime si dosadiť reálne hodnoty, ak by mal zelený špagát 10 metrov, po dosadení do rovnice vyjde, že M = 0,5 * 10 = 5 m. Modrý špagát má 5 metrov. Zelený špagát je teda dvakrát dlhší .",M2,T3,VSP,bank,sk,true,VSJP8_Mudre-predplatne_3_Ulohy-2cvhxh.pdf,VSJP8_Mudre-predplatne_3_Riesenia-hmvek4.pdf,1
bank-t3-02-617960f9c9,Jakub má o 30% viac tenisiek (T) než spoločenských topánok (S). Ktorý zápis vyjadruje tento vzťah?,"A. S = T + 30%|B. T = 1,3 S|C. T = 0,3 S|D. S = - 0,3 T",B,"Opäť je najjednoduchšie hodnoty dosadiť (ideálne také, s ktorými sa ľahko násobí). Čiže ak má 10 spoločenských topánok, o 30% viac je o 3 ks viac, čiže 10 + 3 = 13 tenisiek. Napr. možnosť C by znamenala, že má pri 10 spoločenských topánkach len 3 tenisky a možnosť D zas že má záporný počet niektorých topánok .",M2,T3,VSP,bank,sk,true,VSJP8_Mudre-predplatne_3_Ulohy-2cvhxh.pdf,VSJP8_Mudre-predplatne_3_Riesenia-hmvek4.pdf,2
bank-t3-03-06a04b8fc1,"Index telesnej hmotnosti (ITH) sa počíta ako hmotnosť v kilogramoch delená druhou mocninou výšky v metroch. Ako bude vyzerať výpočet ITH Petry, ktorá meria 176 cm a váži 70kg?","A. ITH = 700 : 176 x 2|B. ITH = 70 : 176 2|C. ITH = 176 x √70|D. ITH = 70 : 1 ,76 2",D,Dôležité je nezabudnúť premeniť centimetre na metre .,M2,T3,VSP,bank,sk,true,VSJP8_Mudre-predplatne_3_Ulohy-2cvhxh.pdf,VSJP8_Mudre-predplatne_3_Riesenia-hmvek4.pdf,3
bank-t3-04-affd0f6adc,"Vlak môže ísť maximálnou rýchlosťou X km/h. Autobus môže ísť maximálnou rýchlosťou Y km/h. Vieme, že: 3X + 5 = 2Y","A. Trojnásobok maximálnej rýchlosti autobusu je o 5 km/h nižší ako dvojnásobo k rýchlosti vlaku|B. Trojnásobok maximálnej rýchlosti vlaku je o 5 km/h nižší ako dvojnásobok rýchlosti autobusu|C. Vlak môže ísť trikrát rýchlejšie, ako je dvojnásobok maximálnej rýchlosti autobusu|D. Autobus môže ísť osemkrát rýchlejšie než vlak",B,"Ak by maximálna rýchlosť vlaku bola 10 km/h, potom 3 * 10 + 5 = 2 Y, teda 35 = 2 Y a Y = 17,5. Trojnásobok rýchlosti vlaku je teda 30, dvojnásobok autobusu 35.",M2,T3,VSP,bank,sk,true,VSJP8_Mudre-predplatne_3_Ulohy-2cvhxh.pdf,VSJP8_Mudre-predplatne_3_Riesenia-hmvek4.pdf,4
bank-t3-05-2d57d559b5,Plyšový medvedík (P) stojí o 20% menej ako auto na ovládanie (A). Ktorý vzorec najlepšie vystihuje tento vzťah?,"A. P = 1,2 A|B. A = 1,5 P|C. P = 0,8 A|D. A = 0,5 P",C,"Ak by auto stálo 10 €, medveď by mal stáť o 20% menej (2€) a teda cena by bola 8€. Platí rovnica 8 = 0,8 *10 .",M2,T3,VSP,bank,sk,true,VSJP8_Mudre-predplatne_3_Ulohy-2cvhxh.pdf,VSJP8_Mudre-predplatne_3_Riesenia-hmvek4.pdf,5
bank-t3-06-ea4b11de86,"Štyri čerpadlá s rovnakým výkonom naplnia nádrž za 40 hodín. Koľko čerpadiel by sme museli použiť, keby sme chceli ušetriť 20 % času?",A. 10|B. 5|C. 8|D. 16,B,"Chceme ušetriť 20 % času (8 hodín), čiže nový čas čerpania bude 32 hodín. Ide o nepriamu úmeru – čím viac čerpadiel, tým menej času trvá naplniť nádrž. Ak 4 čerpadlá naplnia nádrž za 40 hodín, jednému by to trvalo 160 hodín (4 x 40). Avšak, ak chceme nádrž naplniť za 32 hodín, bude potrebných 160/32, teda 5 čerpadiel.",M2,T3,VSP,bank,sk,true,VSJP8_Mudre-predplatne_3_Ulohy-2cvhxh.pdf,VSJP8_Mudre-predplatne_3_Riesenia-hmvek4.pdf,6
bank-t3-07-06e1699ac2,"Jediný dospelý buk vyprodukuje za hodinu 1,7 kg kyslíka, čo je spotreba troch dospelých ľudí za deň. Koľko dospelých bukov vyprodukuje spolu za hodinu množstvo kyslíka potrebné pre 600 ľudí na deň?",A. 200|B. 1800|C. 340|D. 3060,A,"Jeden buk vyprodukuje za hodinu dennú spotrebu troch ľudí. Zisťujeme, koľko bukov je potrebných na vyprodukovanie kyslíka pre 600 ľudí. Počet ľudí sa vynásobil 200 (z 3 na 600), čo znamená, že aj počet bukov vzrastie rovnakým spôsobom. 600 ľudí/3 ľudia na jeden buk = 200 bukov.",M2,T3,VSP,bank,sk,true,VSJP8_Mudre-predplatne_3_Ulohy-2cvhxh.pdf,VSJP8_Mudre-predplatne_3_Riesenia-hmvek4.pdf,7
bank-t3-08-f795db6998,"V zábavnom parku sa nachádza pokladnica, v ktorej si návštevníci môžu vymieňať kartičky. 1 kartička s hercom má hodnotu 2 kartičiek so športovcom. 2 kartičky s hercom majú hodnotu 3 kartičiek s panovníkom. Mirka by chcela vymeniť 1 kartičku s hercom a 6 kartičiek s panovníkom za kartičky so športovcom. Koľko kartičiek so športovcom by získala?",A. 15|B. 10|C. 2|D. 12,B,"I herec = 2 športovci. 2 herci = 3 panovníci -> 4 športovci = 3 panovníci (dosadili sme z prvej rovnice) . Tým pádom ak vymení herca, získa 2 športovcov. Ak vymení 6 panovníkov, získa 8 športovcov. Spolu získa 2 + 8 = 10 športovcov.",M2,T3,VSP,bank,sk,true,VSJP8_Mudre-predplatne_3_Ulohy-2cvhxh.pdf,VSJP8_Mudre-predplatne_3_Riesenia-hmvek4.pdf,8
bank-t3-09-b105c8eeed,"Ktorú z nasledujúcich možností je nutné dosadiť za symbol @ v nasledujúcom vzťahu, aby platila uvedená rovnosť @3+7):5=1?",A. (25 -1|B. (3*4|C. (2 -4*|D. (4 -2*,D,dosadíme jednotlivé možnosti za @ v rovnici. (4 –2*3+7):5=1. (4 –6+7):5 = 1. (–2+7):5 = 1. 5:5 = 1.,M2,T3,VSP,bank,sk,true,VSJP8_Mudre-predplatne_3_Ulohy-2cvhxh.pdf,VSJP8_Mudre-predplatne_3_Riesenia-hmvek4.pdf,9
bank-t3-10-4c18225df3,"V pekárni pracuje 27 pekárov, ktorí stíhajú napiecť obrovské torty za 12 dní. V dôsledku školenia do práce prišlo 9 pekárov. Koľko dní budú musieť piecť obrovskú tortu?",A. 4|B. 12|C. 24|D. 36,D,"27 pekári by torty upiekli za 12 dní, tým pádom jeden pekár za 27 x 12 = 324 dní. Vieme, že do práce prišlo 9 pekárov, ktorým to bude trvať deväťkrát menej ako jednému, teda 324:9=36. Zároveň si môžeme všimnúť, že do práce prišla len tretina zamestnanc ov (9 z 27), tým pádom bude pečenie trvať trikrát toľko, čiže 12x3= 36.",M2,T3,VSP,bank,sk,true,VSJP8_Mudre-predplatne_3_Ulohy-2cvhxh.pdf,VSJP8_Mudre-predplatne_3_Riesenia-hmvek4.pdf,10
bank-t3-11-558999c530,"Doplň postupnosť: 7, 9, 18, 20, 40, 42, 84, ...",A. 86|B. 168|C. 170|D. 172,A,"Postupnosť sa zvyšuje + 2, x 2, + 2, x 2...",M2,T3,VSP,bank,sk,true,VSJP8_Mudre-predplatne_3_Ulohy-2cvhxh.pdf,VSJP8_Mudre-predplatne_3_Riesenia-hmvek4.pdf,11
bank-t3-12-9c67141083,Súčet siedmich po sebe nasledujúcich nepárnych čísel je 7. Aké je najväčšie z týchto čísel?,A. 11|B. 7|C. 5|D. 13,B,"Postupnosť ide od -5, teda: -5 -3 -1 +1 +3 +5 +7 .",M2,T3,VSP,bank,sk,true,VSJP8_Mudre-predplatne_3_Ulohy-2cvhxh.pdf,VSJP8_Mudre-predplatne_3_Riesenia-hmvek4.pdf,12
bank-t3-13-55221d8e15,"Doplň postupnosť: 5, 8, 14, 26, 50, ...",A. 66|B. 78|C. 118|D. 98,D,"Postupnosť stúpa o 3, 6, 12, 24, čiže nasleduje 48. 50 + 48 = 98 .",M2,T3,VSP,bank,sk,true,VSJP8_Mudre-predplatne_3_Ulohy-2cvhxh.pdf,VSJP8_Mudre-predplatne_3_Riesenia-hmvek4.pdf,13
bank-t3-14-ed4e559135,"Odhaľ, čo v postupnosti chýba, doplň chýbajúci údaj a porovnaj hodnoty dvoch stĺpcov. Stĺpec A Stĺpec B 5 + 3 + 6 + 4 + + 5 6 + 3 + 9 + 4,5 + + 6,75",A. Stĺpec B má väčšiu hodnotu než stĺpec A|B. Stĺpec A má väčšiu alebo rovnú hodnotu stĺpcu B|C. Stĺpec B má menšiu hodnotu než stĺpec A|D. Nie je možné vypočítať hodnoty stĺpca B,A,"Stĺpec A má postupnosť: – 2 + 3 – 2 + 3...čiže zakryté číslo je 7 . Stĺpec B má postupnosť :2 x3 :2 x3, čiže zakryté je číslo 13,5 . Po sčítaní oboch strán zistíme, že stĺpec B má vyššie hodnoty .",M2,T3,VSP,bank,sk,true,VSJP8_Mudre-predplatne_3_Ulohy-2cvhxh.pdf,VSJP8_Mudre-predplatne_3_Riesenia-hmvek4.pdf,14
bank-t3-15-e2ca6dd8ef,Doplň nasledujúcu postupnosť: erk – enu – em – ars – ....,A. ali|B. tris|C. dli|D. upi,D,"Sú to 2. až 4. písmeno z názvov planét : Merkúr, Venuša, Zem, Mars a jUPIter .",M2,T3,VSP,bank,sk,true,VSJP8_Mudre-predplatne_3_Ulohy-2cvhxh.pdf,VSJP8_Mudre-predplatne_3_Riesenia-hmvek4.pdf,15
bank-t3-16-0dc98772cd,Doplň postupnosť: a23d5 6g8...,A. j5k9 m1112|B. h5j10kl11|C. 9j1112m1 4|D. h910mn13,C,"menujeme písmená abecedy, pričom vždy vymenujeme jedno písmeno a ďalšie dve nahradíme čísl om , ktor é označuje ich poradie v abecede (teda napr. namiesto b napíšeme 2) . Nasleduj ú 9 j 11 12 m 14.",M2,T3,VSP,bank,sk,true,VSJP8_Mudre-predplatne_3_Ulohy-2cvhxh.pdf,VSJP8_Mudre-predplatne_3_Riesenia-hmvek4.pdf,16
bank-t3-17-45c4d172ee,"Nasledujúca postupnosť je vytvorená podľa určitého logického princípu: 2, 4, 1, 3, 0, 2, -1, 1 … Čo by v nej mohlo nasledovať?",A. -3|B. -2|C. 2|D. 3,B,"postupnosť je +2, –3, +2, –3...",M2,T3,VSP,bank,sk,true,VSJP8_Mudre-predplatne_3_Ulohy-2cvhxh.pdf,VSJP8_Mudre-predplatne_3_Riesenia-hmvek4.pdf,17
bank-t3-18-ddea328c73,"Nasledujúca postupnosť je vytvorená podľa určitého logického princípu. Čo by v nej mohlo nasledovať? 6, 13, 25, 51, 101, …",A. 201|B. 251|C. 203|D. 361,C,"postupnosť je x2 + 1, x2 – 1, x2 + 1, x2 – 1...čiže 101 x 2 = 202; 202 + 1 = 203.",M2,T3,VSP,bank,sk,true,VSJP8_Mudre-predplatne_3_Ulohy-2cvhxh.pdf,VSJP8_Mudre-predplatne_3_Riesenia-hmvek4.pdf,18
bank-t3-19-41169e8f56,"Nasledujúca postupnosť je vytvorená podľa určitého logického princípu: me, ve, ze, ma, ju, sa, ur,... Čo by v nej mohlo nasledovať?",A. ja|B. va|C. ne|D. pl,C,prvé dve písmená planét slnečnej sústavy,M2,T3,VSP,bank,sk,true,VSJP8_Mudre-predplatne_3_Ulohy-2cvhxh.pdf,VSJP8_Mudre-predplatne_3_Riesenia-hmvek4.pdf,19
bank-t3-20-b31ed82199,"Nasledujúca postupnosť je vytvorená podľa určitého logického princípu: an6, eb7, ar5, pr5, áj3, ún3, úl3,... Čo by v nej mohlo nasledovať?",A. eg4|B. ej6|C. uj4|D. ug6,D,"mesiace v roku (druhé a tretie písmeno konkrétneho mesiaca) + počet písmen v danom slove, nasleduje teda a ug ust, ktorý má 6 písmen",M2,T3,VSP,bank,sk,true,VSJP8_Mudre-predplatne_3_Ulohy-2cvhxh.pdf,VSJP8_Mudre-predplatne_3_Riesenia-hmvek4.pdf,20
bank-t4-01-9518748eea,K trom zo štyroch možností možno pridať rovnakú predponu. Pri ktorom z uvedených slov pôjde o inú predponu ako pri ostatných troch?,A. -gamia|B. -kel|C. -variát|D. -pol,C,Slovo MONOvariát neexistuje.,M2,T4,VJS,bank,sk,true,VSJP8_Mudre-predplatne_4_Ulohy-lv0avh.pdf,VSJP8_Mudre-predplatne_4_Riesenia-wetyfq.pdf,1
bank-t4-02-e9655e4565,V ktorej z nasledujúcich možností nie je možné pridaním predpony dys - vytvoriť zmysluplné slovo?,A. -lexia|B. -funkcia|C. -grafia|D. -kvalifikácia,D,Diskvalifikácia,M2,T4,VJS,bank,sk,true,VSJP8_Mudre-predplatne_4_Ulohy-lv0avh.pdf,VSJP8_Mudre-predplatne_4_Riesenia-wetyfq.pdf,2
bank-t4-03-567a35aea9,Ktoré z uvedených slov neobsahuje predponu kontra -?,A. kontraindikácia|B. kontrabas|C. kontrakt|D. kontraproduktivita,C,"V tomto prípade sa nejedná o predponu, slovo ‚kt‘ bez ‚kontra‘ neexistuje a nie je slovotvorným základom .",M2,T4,VJS,bank,sk,true,VSJP8_Mudre-predplatne_4_Ulohy-lv0avh.pdf,VSJP8_Mudre-predplatne_4_Riesenia-wetyfq.pdf,3
bank-t4-04-63b5318e7e,"V ktorej z možností je nesprávne použitá 4 predpona ,,vice’’?",A. vicemiss|B. viceosoba|C. viceprezident|D. vicemajster,B,"predpona vice - sa používa na označenie zástupcu, náhradníka alebo druhého v poradí",M2,T4,VJS,bank,sk,true,VSJP8_Mudre-predplatne_4_Ulohy-lv0avh.pdf,VSJP8_Mudre-predplatne_4_Riesenia-wetyfq.pdf,4
bank-t4-05-003d25ca8f,K trom zo štyroch možností možno pridať rovnakú predponu. Pri ktorom slove pôjde o inú predponu ako pri ostatných troch?,A. -punkcia|B. -vencia|C. -lepsia|D. -kontinentálny,C,"epilepsia, v ostatných predpona inter -",M2,T4,VJS,bank,sk,true,VSJP8_Mudre-predplatne_4_Ulohy-lv0avh.pdf,VSJP8_Mudre-predplatne_4_Riesenia-wetyfq.pdf,5
bank-t4-06-103d16bf74,K trom zo štyroch možností možno pridať rovnakú predponu. Pri ktorom z uvedených slov nie je možné pridať rovnakú predponu ako pri ostatných troch?,A. -komfort|B. -proporcia|C. -harmónia|D. -ciplína,D,"pozor, v slove disciplína nemáme predponu dis -, je to súčasť základu slova",M2,T4,VJS,bank,sk,true,VSJP8_Mudre-predplatne_4_Ulohy-lv0avh.pdf,VSJP8_Mudre-predplatne_4_Riesenia-wetyfq.pdf,6
bank-t4-07-9518748eea,K trom zo štyroch možností možno pridať rovnakú predponu. Pri ktorom z uvedených slov pôjde o inú predponu ako pri ostatných troch?,A. -histor|B. -klinika|C. -glot|D. -funkčný,B,"poli vo význame mestský (teda mestská klinika), v ostatných poly vo význame mnoho",M2,T4,VJS,bank,sk,true,VSJP8_Mudre-predplatne_4_Ulohy-lv0avh.pdf,VSJP8_Mudre-predplatne_4_Riesenia-wetyfq.pdf,7
bank-t4-08-ab02df395c,Pri ktorom z uvedených slov je správne uvedená predpona?,A. diskusia|B. dysciplína|C. dysfunkcia|D. disgrafia,C,"poruchy píšeme s predponou dys -, pozor, v A nemáme predponu",M2,T4,VJS,bank,sk,true,VSJP8_Mudre-predplatne_4_Ulohy-lv0avh.pdf,VSJP8_Mudre-predplatne_4_Riesenia-wetyfq.pdf,8
bank-t4-09-c2bba7ae39,Do ktorej z možností nie je možné pridať predponu a -?,A. -rogantný|B. -rytmia|C. -symetria|D. -morálny,A,"je to súčasť základu slova, nie predpona",M2,T4,VJS,bank,sk,true,VSJP8_Mudre-predplatne_4_Ulohy-lv0avh.pdf,VSJP8_Mudre-predplatne_4_Riesenia-wetyfq.pdf,9
bank-t4-10-1bc0148c6a,V ktorej z možností sa nenachádza predpona bi -?,A. bizón|B. bimetalický|C. bilingválny|D. biatlon,A,"je to súčasť základu slova, nie predpona bi - vo význame dva",M2,T4,VJS,bank,sk,true,VSJP8_Mudre-predplatne_4_Ulohy-lv0avh.pdf,VSJP8_Mudre-predplatne_4_Riesenia-wetyfq.pdf,10
bank-t4-11-3474d015ac,"V ktorej vete nemožno v oboch zvýraznených slovách zmeniť poradie písmen tak, aby vznikli spisovné a správne napísané slová?","A. Svorka vlka HÉVADRO má štyri až šesť NUČLVO|B. Keď vlci ALIOV, vždy počkajú, kým sa obeť unaví, až potom ÚAČIZATO|C. ČVÁTAĹ tvoria vlastnú malú svorku, tak sa učia sociálnym RONMÁM a fungovaniu svorky|D. Rozširovaním UDKĽSÉHO osídlenia z mnohých území MIVYLZI",A,"dravého, člunov / členov, B – lovia, zaútočia, C – vĺčatá, normám, D – ľudského, vymizli",M2,T4,VJS,bank,sk,true,VSJP8_Mudre-predplatne_4_Ulohy-lv0avh.pdf,VSJP8_Mudre-predplatne_4_Riesenia-wetyfq.pdf,11
bank-t4-12-a551205430,"V nasledujúcich názvoch sme poprehadzovali písmená, Ktorý logicky nepatrí medzi ostatné?",A. ÁNABN|B. AŠRHUK|C. VÍČLAK|D. NILAMA,C,"VALČÍK nie je ovocie, ostatné áno – banán, hruška, malina",M2,T4,VJS,bank,sk,true,VSJP8_Mudre-predplatne_4_Ulohy-lv0avh.pdf,VSJP8_Mudre-predplatne_4_Riesenia-wetyfq.pdf,12
bank-t4-13-9cb278dfa2,"Grécka prípona -lógia pochádza z gréckeho slova „logos “. Na základe slov, ktoré túto príponu obsahujú , sa pokúste určiť jeho význam.",A. logika|B. veda|C. život|D. dôkladne,B,"Napríklad onkológia, psychológia , biológia . Sú to vedy o...",M2,T4,VJS,bank,sk,true,VSJP8_Mudre-predplatne_4_Ulohy-lv0avh.pdf,VSJP8_Mudre-predplatne_4_Riesenia-wetyfq.pdf,13
bank-t4-14-c32e495c26,"Odhaľ, aká je otázka a následne zvoľ správnu odpoveď . Aké je ÉVLAHN OSTME ASTRÁULIE?",A. Canberra|B. Sydney|C. Queensland|D. Nový Zéland,A,Canberra (h lavné mesto Austrálie),M2,T4,VJS,bank,sk,true,VSJP8_Mudre-predplatne_4_Ulohy-lv0avh.pdf,VSJP8_Mudre-predplatne_4_Riesenia-wetyfq.pdf,14
bank-t4-15-11e1df5b6f,"Označ ten z nasledujúcich výrazov, ktorého predpona nie je spojená s minulosťou.",A. retrospektívny|B. prehistorický|C. predrománsky|D. znovuobjavený,D,Predpona znovu sa vzťahuje na prítomnosť.,M2,T4,VJS,bank,sk,true,VSJP8_Mudre-predplatne_4_Ulohy-lv0avh.pdf,VSJP8_Mudre-predplatne_4_Riesenia-wetyfq.pdf,15
bank-t4-16-4eb2ce0b9e,"V nasledujúcich vetách sme popr ehadzovali písmená. V ktorej vete nemožno zmeniť poradie písmen tak, aby vznikol zmysluplný a spisovný text?","A. NÝBUZ kaz je BORC OHA tvrdých zubných tkanív|B. Mikroorganizmy vytvárajú na CHOBUZ zubný KLAVOP|C. Bolesť zuba začína v KAOHMYU, keď kaz prenikne pod VISKLONU|D. Prichádza pri NÍJEED alebo pití horúceho či NÉHODESTU",C,"A – zubný, choroba, B – zuboch, povlak, C – okamyhu / okamihu, sklovinu, D – jedení, studeného",M2,T4,VJS,bank,sk,true,VSJP8_Mudre-predplatne_4_Ulohy-lv0avh.pdf,VSJP8_Mudre-predplatne_4_Riesenia-wetyfq.pdf,16
bank-t4-17-a2c1048069,V uvedených slo vách sme poprehadzovali písmená. Ktoré slovo nepatrí medzi ostatné ?,A. FOSTVÉR|B. TOROB|C. NTDEZIPRE|D. RÁROH,D,"HORÁR nie je cudzie slovo /softvér, robot, prezident/",M2,T4,VJS,bank,sk,true,VSJP8_Mudre-predplatne_4_Ulohy-lv0avh.pdf,VSJP8_Mudre-predplatne_4_Riesenia-wetyfq.pdf,17
bank-t4-18-f9c856110d,"V ktorej vete je možné v oboch zvýraznených slovách zmeniť poradie písmen tak, aby vznikli spisovné a správne napísané slová, ktoré sa významovo aj gramaticky hodia do vety?","A. Hilversum je STOME, ktoré sa nachádza v provincii Severný Holland a v súčasnosti má ENPIRLIBŽ 86 500 obyvateľov|B. Hoci je Hilversum obklopený vresoviskami, lúkami, lesmi a ZAJORAIM, považuje sa za SASČÚŤ mestskej aglomerácie Randstad|C. Stopy osád sa ŠANLI v Hilversume, niektoré siahajú až do doby bronzovej a tiež sa tu objavilo NMSOŽŠTOV hlinenej keramiky|D. Zaznamenaná HRAIYSTÓ mesta prvýkrát spomína Hilversum v roku 1300 a jeho hlavným zdrojom hospodárstva bolo poľnohospodárstvo a OVCH dobytka",A,"mesto, približne",M2,T4,VJS,bank,sk,true,VSJP8_Mudre-predplatne_4_Ulohy-lv0avh.pdf,VSJP8_Mudre-predplatne_4_Riesenia-wetyfq.pdf,18
bank-t4-19-e8964561ea,"V ktorej vete nie je možné v oboch zvýraznených slovách zmeniť poradie písmen tak, aby vznikli spisovné a správne napísané slová, ktoré sa významovo aj gramaticky hodia do vety?","A. Fitnes sú športové aktivity a celkový NŽVIOTÝ štýl, ktorý má za cieľ všeobecnú telesnú kondíciu, zdatnosť, zlepšenie držania LATE, zlepšenie konceptu postavy a podobne|B. Na fitnes cvičeniach sa OPAJÚVÍŽU okrem tradičných činiek aj rôzne špeciálne stroje, trenažéry, ktoré sú bežne STOUDÉNP vo fitnes centrách|C. Okrem cvičenia záujemcovia obyčajne dodržiavajú aj RIUČTÝ diétny režim, prípadne používajú rôzne POLDYKN výživy|D. Medzi najznámejšie OSSTIBNO a predstaviteľky ženského fitnes na Slovensku APIRAT Zora Czoborová alebo Marietta Žigalová",B,"považujúí / považujú, dostupné; A – životný, tela, C – určitý, doplnky, D – osobnosti, patria",M2,T4,VJS,bank,sk,true,VSJP8_Mudre-predplatne_4_Ulohy-lv0avh.pdf,VSJP8_Mudre-predplatne_4_Riesenia-wetyfq.pdf,19
bank-t4-20-e8964561ea,"V ktorej vete nie je možné v oboch zvýraznených slovách zmeniť poradie písmen tak, aby vznikli spisovné a správne napísané slová, ktoré sa významovo aj gramaticky hodia do vety?","A. Hodváb je RÍPDNÉOR proteínové vlákno, ktoré môže byť TKÉNA do textílií|B. Bavlna alebo IERDKZAOV kotón je najdôležitejšia zo všetkých plodín pestovaných na BUVRÝO textilného vlákna|C. Tkanina je dnes NZÁMA predovšetkým ako textilný výrobok, ktorý vznikol prepletením CHVOD vzájomne kolmých sústav nití|D. Výnimočné miesto v našej EKBIERZ majú baly ľanového plátna s pútkami, ktorými sa uchopovali o žrde pri bielení, pri ĹŠKED jedného balu je zvyčajne 20 metrov, šírke okolo 60 až 70 centimetrov",D,"zbierke, dĺške / dĺžke ; A – prírodné, tkané; B – zriedkavo, výrobu; C – známa, dvoch",M2,T4,VJS,bank,sk,true,VSJP8_Mudre-predplatne_4_Ulohy-lv0avh.pdf,VSJP8_Mudre-predplatne_4_Riesenia-wetyfq.pdf,20
bank-exam-x6-t5-01-7bed5cbcf0,"Aj keď pravdepodobne neovládate chorvátčinu, pokúste sa odhadnúť, ktorá veta hovorí o počasí.","A. Danas nemam vremena, ali sutra ću sigurno doći|B. Kišo je cijeli dan, ali popodne sunce sijalo i bilo je toplo|C. Moja prelepa devojka je najboli kuhar i pekar na svetu|D. Prošle zime nas je posetila porodica iz Amerike",B,Indície: popodne sunce sijalo i bilo je toplo.,M3,T5,VJS,bank,sk,true,5_VSJP8_Test_X6_Exam-3ndcxh.pdf,5_VSJP8_Test_X6_Exam_Riesenie-zhweu2.pdf,1
bank-t5-01-cab409e886,"Máme dve nádoby a dve páky. Pri potiahnutí páky 1 sa do nádoby 1 vysype 14 guličiek. Pri potiahnutí páky 2 sa do nádoby 2 vysypú 3 guličky. Koľkokrát musíme potiahnuť páku 2 tak, aby v nádobe 2 bol rovnaký počet guličiek ako v nádobe 1, ak sme páku 1 stlačili trikrát?",A. 18|B. 23|C. 14|D. 12,C,V prvej nádobe je 3 stlačenia x 14 = 42 guličiek. Druhú musíme teda stlačiť 42 : 3 = 14 x.,M3,T5,VSP,bank,sk,true,VSJP8_Mudre-predplatne_5_Ulohy-s6hvtz.pdf,VSJP8_Mudre-predplatne_5_Riesenia-00ceqg.pdf,1
bank-exam-x6-t5-02-82c9cc8c48,"Prečítajte si krátky text v jazyku Esperanto: Genetikaj esploroj konfirmis ke afrikajn savanajn kaj arbarajn elefantojn oni devus rigardi kiel apartajn speciojn. La du bestoj aspektas malsame kaj fakuloj antaŭe argumentis ke oni klasifiku ilin kiel du speciojn, ne variantojn de unu. Rezultoj de DNA-analizo subtenas la argumenton ke estas tri elefantaj specioj, du en Afriko kaj unu en Azio. Aj keď tento jazyk pravdepodobne neovládate, pokúste sa odhadnúť, o čom text hovorí.","A. O výsledkoch analýzy, ktorá potvrdila, že existujú tri druhy slonov|B. O chorobách a zlej zdravotnej situácii detí v afrických kmeňoch|C. O štúdii, ktorá charakterizuje rieky a rastlinstvo v Afrike a Ázii|D. O arabskej konferencii biológov, ktorá sa uskutočnila v Afrike",A,Posledná veta: Rezultoj de DNA-analizo subtenas la argumenton ke estas tri elefantaj specioj.,M3,T5,VJS,bank,sk,true,5_VSJP8_Test_X6_Exam-3ndcxh.pdf,5_VSJP8_Test_X6_Exam_Riesenie-zhweu2.pdf,2
bank-t5-02-9ce093e422,"Žiaci jednej triedy dostali spolu 36 pomarančov, 24, čokoládových figúrok a 60 jabĺk. Každé dieťa dostalo pri rozdeľovaní rovnakú nádielku a pri rozdeľovaní nič nezostalo. Ak bolo žiakov najviac, ako je to možné – čo si našiel každý v balíčku?","A. 4 pomaranče, 3 čokoládové figúrky, 6 jabĺk|B. 2 pomaranče, 3 čokoládové figúrky, 8 jabĺk|C. 3 pomaranče, 2 čokoládové figúrky, 5 jabĺk|D. 4 pomaranče, 2 čokoládové figúrky, 8 jabĺk",C,"Pomocou najväčšieho spoločného deliteľa vieme prísť na to, že žiakov je 12, teda jednotlivé nádielky vydelíme 12.",M3,T5,VSP,bank,sk,true,VSJP8_Mudre-predplatne_5_Ulohy-s6hvtz.pdf,VSJP8_Mudre-predplatne_5_Riesenia-00ceqg.pdf,2
